,review_text,is_spoiler
616,"В общем и целом книга не плохая. Из плюсов наверное стоит выделить не надоедливых героев, в некоторых рассказах очень интересные сюжеты м использованием мифологии разных стран и Народов. Из минусов есть рассказы которые либо необоснованно затянуты или наоборот необоснованно коротки. Иногда лично мне становилось откровенно скучно. Может кстати проблема в том что у каждого рассказа свой писатель и просто не с каждым автором я совпадала. В общем из рассказов советую ""Никогда-никогда"", полезно для переоценки сказки о Питер Пэне."" До самой сути"", что бы чисто не забывать о своём наследии в семье, что у нас есть что то от обоих родителей. В общем кто что тут увидит. ""Хроники ИЛИН-ОКА"" рассказ о скоротечности жизни с одной стороны и о том что даже за короткую жизнь можно много чего сделать. Это лишь моё мнение о данной книге. Не прошу никого его принимать. Но поболтать в комментариях всегда рада.",0
617,"""Письма, собранные в одном частном кружке лиц и опубликованные в назидание другим....""Такой эпилог ждёт нас в начале произведения , которое произвело на меня достаточно положительное впечатление. Очень понравился необычный формат повествования, письма, которые герои пишут друг другу, где делятся своими переживаниями, мыслями, чувствами. Читая данную книгу, ты как будто переживаешь все эти эмоции вместе с героями, что в некоторых моментах создает небольшое чувство неловкости, как будто вторгаешься в личное пространство героев и неволей узнаешь все их тайны и секреты. Очень расстроила концовка книги, она получилась немного грустной, я бы даже сказала незавершённой, что немного испортило впечатление, но в целом мне книга понравилась и получает от меня 4 балла!",0
618,"Этот роман полностью превзошёл мои ожидания. Мне понравилось всё, от описания военных действий, до диалогов персонажей. Очень интересным мне показалось развитие главной героини. В ней изменилось практически всё, начиная от принципов и взглядов на те или иные вещи, заканчивая внешним видом. Из маленькой девочки, которой всё доставалось очень легко, она превратилась в сильную женщину и хозяйку плантации, которая не страшится любой работы. Единственная, как мне кажется, неизменная вещь это её любовь к Эшли. Что меня если честно очень сильно расстраивает. Ну, а теперь хотелось бы поговорить про Ретта Батлера). Если меня спросят каким должен быть мой будущий муж, я расскажу им про Ретта Батлера. Я так радовалась когда он появлялся в тексте. А их диалоги тет-а-тет со Скарлет это отдельный вид искусства. Если говорить кратко, то я очень надеюсь во втором томе ""Унесённые ветром"" увидеть пару Ретта и Скарлетт, а так же настоящую дружбу Мелани и Скарлетт.",0
619,"Книга хороший представитель жанра, здесь любовь в принципе не является двигателем сюжета, точнее любовь к конкретному человеку. Просто героиня не желает выходить замуж за человека, жизнь с которым не предполагает любви. Если бы навязанный жених не пришел и с ходу не оскорбил Магду, сказав что она практически уродина с мутным глазом, а поступил бы более хитро, не показав своей сущности, девушка не стала бы противостоять браку и бежать от него. Но благодаря несдержанности Дрейка младшего, все планы на брак по расчету и еще кое-что нарушает героиня. Она снимает браслет брачный и вешает ее на свинью Незабудку (не спойлер, это в самом начале книге было). После этого я думала, что будет много юмора, но оказалось не так, данный момент был самый забавный, дальше все будет более мрачно. Героиня отправляется во дворец, чтобы попытаться там найти другого избранника на своеобразном отборе у выпускниц пансиона, но навязанный жених заявляется и туда, портя жизнь и настроение. Ну а дальше основной сюжет начинается. И вот мне не очень понятно зачем столько времени было уделено тому, что особой роли не играло в главной интриге книги, можно было безболезненно из дилогии сделать однотомник и ничего не потерял бы роман. возможно мы бы просто не поверили бы, что из кроткой героини сформировалась женщина со стальным характером. Часто претензия к героям в ромфанте, что преобразование за пару страниц слишком большое и неправдоподобное. Помимо минуса с затянутой завязкой, еще минус в том, что романтическая линия как-то внезапно быстро была возведена. Лучше бы как по мне больше времени уделили тому, почему Магда понравилась главному герою.   Несмотря на вышеперечисленные недостатки, книги достаточно интересна, в первой части завязка интриги и главная интрига впереди, но и этого достаточно пока что. Мне нравится, что Магда не занимается самобичеванием о том, что она некрасивая и потом что какие поступки она совершает. Девушка также не бежит вперед с шашкой наперевес, она задумывается над действиями и просчитывает последствия. Когда заканчиваешь первую часть, не терпится взяться за вторую.",0
620,"Готический психологический триллер, действие которого происходит в 1935 году. В окрестностях Праги, средневековый замок с темной историей превращен в психиатрическую лечебницу - тюрьму. В ней содержатся шесть самых опасных убийц, которым не нашлось места в обычных тюрьмах. Для работы с “Дьявольской шестеркой” и доказать свою теорию “аспекта дьявола” в госпиталь приезжает молодой психиатр, ученик легендарного Юнга, Виктор Косарек. Эта теория состоит в том, что в каждом человеке - в глубине подсознания - скрывается дьявол, который может управлять нашими поступками. И на сеансах с убийцами он намерен “достать” этого дьявола и раскрыть природу зла.  Взаимодействие между Косареком и пациентами показано отлично. Ощущение угрозы от каждого чувствуется кожей, иногда кажется, что затея Виктора обречена на провал. И любой промах, даже самый невинный, может привести в том числе и к летальному исходу. И по мере того, как Косарек все глубже проникает в сознание убийц, становятся очевидны источники их зла.  Тем временем в самой Праге происходит череда убийств. Женщин убивают самым жестоким способом, а убийца получает прозвище “Кожаный Фартук”. Капитан полиции Лукас Смолак расследует эти смерти и признает, что с делом как-то связана “Дьявольская Шестерка”.  И в конечном итоге, эти две сюжетные линии сойдутся в конце романа самым удивительным образом.  Это очень мрачный и атмосферный роман, в котором можно найти немного юнгианской психологии, политической ситуации в преддверии второй мировой войны, даже европейского фольклора и легенд. Все эти аспекты не выпячиваются и их сложно увидеть сразу. Они как массовка в фильме - крутится все время рядом, маячат на заднем плане, при этом создают цельную картину происходящего.  Сам замок и отношение к нему местных добавляет ужаса и готики. О замке среди местных ходят множество леденящих душу легенд - даже к сотрудникам жители относятся настороженное, если не сказать с ненавистью. И Виктор тоже хлебнул аналогичного отношения.  Для меня в середине было немного затянуто, но концовка оказалась изюминкой этого романа. Не верьте Демону )). ",0
621,"Становлюсь скупой на эмоции, при прочтении нашумевших новинок и ""титулованных"" книг. Но какие книги — такие эмоции. Хотелось бы поделиться яркими впечатлениями, но бодрого детектива, виновного в моих бессонных ночах, не будет. Могу начать с исповеди ""как я превратилась в жертву маркетинга"", но лучше наберу хотя бы тридцатку распиаренных дебютов, лучших книг по мнению amazon, победителей gold dagger, битвы за Средиземье, уничтожения ситхов и прочих мифических достоинств. Чтобы они кричали и зазывали всех с обложек и в описаниях.
Разочарована ли я? Нет.
Горжусь ли я тем, что разгадала финал, сразу после завязки? Нет, мне даже немного неловко, отобрать игрушку у младенца труднее. История Криса Уитакера оставила меня настолько равнодушной, что я даже не буду прилагать каких-либо усилий, чтобы складненько и красочно описать происходящее в ней. Все до того скучно и абсолютно, о боже,  не ново. 
Маленький забытый богом городок (ну а как же!). Мягкий, как тесто у бабушки, шериф этого города. Раскаявшийся убийца, в глазах которого вся скорбь этого мира. Безумная малолетняя девочка с повадками сицилийского мафиози. Классическая сломленная мать-алкоголичка (имеется, отличное прикрытие для аморального поведения детей и наглядная демонстрация пережитого горького горя). Мрачный подозрительный тип, который отвлекает внимание читателей, пока автор настраивает рояль в кустах, для финальной композиции. Итого: слишком много страданий, поломанных судеб, искуплений на один квадратный метр. У книги истошный тон повествования, неприкрыто давящий, тем самым отталкивающий. Градус трагизма настолько зашкаливает, что ты прекращаешь адекватно воспринимать написанное. Некоторые диалоги, как отдельный вид искусства, вдохновленные лучшими пабликами с цитатками вк, где каждая буква и точка, преисполнены. Ауф. Благодарности: написано легко, читается резво, выветривается из головы еще резвее. Конечно немножко больно от потраченного времени, но вы об этом быстро забудете. Прочитано в рамках 11 тура ""KillWish"".",0
622,"С удовольствием прочитала вторую книгу автора. Было интересно узнать, как сложилась жизнь полюбившихся героев. С первых же страниц мы погружаемся в водоворот событий. В замок к графу Алексу Кроу примчался утомленный лорд Брайди, сообщив, что его жену Аду похитила толпа злобных ведьм.
Зачем? Книга предсказаний ""Ключи"" чётко даёт ответ: ""Обретение власти"". Почему именно Ада нужна белым Хранительницам? Чтобы разрушить коварные планы ведьм, Алексу приходится заключить опасный договор с лесной нечистью. А нечисть в этой книге живописная: кряжистый Леший со своим отношением к ситуации, отвратительная Болотница, мечтающая о материнстве, нежная русалка Лея, влюблённая в человека.
История Леи запала в душу, она достойна отдельной книги. Мне понравился роман тем, что добро и зло, любовь и ненависть, дружба и предательство в равных пропорциях. ""Символ Равноденствия - равновесие"" так сказала волшебная книга.",0
623,"Постапокалиптика может быть разной: сложной многофигурной, как ""Противостояние"" Стивена Кинга и почти отталкивающе физиологичной как ""Дорога"" Кормака Маккарти; фармацевтико-романтической как ""Я Легенда"" и буднично-анималистичной, как ""Все способные дышать дыхание"" Линор Горалик. Французу Стефану Сервану, задумавшему свой эко-постап, в рамках одной какой-то концепции было тесно, вслед за героиней русской классики, он подумал: ""Если бы губы Никанора Ивановича да приставить к носу Ивана Кузьмича, да взять сколько-нибудь развязности, какая у Балтазара Балтазарыча, да, пожалуй, прибавить к этому еще дородности Ивана Павловича."" Так родился ""Сириус"": много кингова ""Противостояния"" и ""Бесплодных земель"" в части города Лад, соединенных с ""Дорогой"" и обильно приправленных защитой животных. Последнее составляет основной пафос книги - отношение людей к тем, кого называют своими меньшими братьями, что не мешает нещадно эксплуатировать и прямо поедать. В реальности романа апокалипсис начался с утраты фертильности. Растения, животные, люди потеряли способность к воспроизводству, сразу вслед за этим разразились эпидемии, войны, в результате большая часть  людей погибла, а животных уничтожили полностью. Темнокожая Авриль с Малышом, которого считает братишкой, хотя он беленький, живут в хижине на дереве посреди леса, потихоньку питаясь припасами из ""капсулы выживания"", которые делят с живущей в большом доме по соседству мадам Мо. Авриль начитывает для старушки книги на магнитофон и рассказывает Малышу, что когда вернется Сириус - их черный пес с белой звездочкой во лбу, это будет знаком пуститься в путь к горному шале, где их ждут папа с мамой. (утешительная сказка. конечно). Во время очередного визита к капсуле, брат с сестрой натыкаются на бандитов, занятых разграблением припасов и пускаются наутек. А спрятавшись в заброшенном доме с неразорвавшейся бомбой в подвале, которая отпугивает преследователей, находят там маленького черного поросенка, которого не знающий разницы между собакой и свиньей Малыш принимает за Сириуса. Авриль с большой радостью прирезала бы его, но Малыш не дает своего Сириуса в обиду и путь они продолжают втроем. А по пятам за ними движется человек из прошлого сестры, На самом деле, несмотря на вторичность и мешанину, это не так плохо, всяко лучше ""Последнего лета"" Милле - модной новинки нынешней весны. А перевод Тимофея Петухова просто очарователен, с забавным и не раздражающим коверканьем слов Малышом, с постепенным упрощением и одновременно ""взрослением"" его лексики, словно приближающейся к языку животных, которых начинает понимать. Но в целом непонятно, зачем переписывать то, что до тебя стопицот раз написали другие, не умея создать логически непротиворечивого мира и сколько-нибудь живых героев. #постап, экология, МИФ Book Addict Читаем с Майей",0
624,"- Кэрол! Кэрол, смотри, что я отыскала в универмаге. Индейка! Ах, ты до сих пор в постели, соня? Я собираюсь запечь эту восхитительную птицу до хрустящей корочки. У нас сегодня важный день, ты помнишь? Годовщина. Так быстро пролетело время... А помнишь, как мы познакомились? Дааа... Какая ты была тогда красивая, стройная, в своей шубке и черных туфлях, а волосы сияли, словно лучи солнца. Искала куклу для Ринди. А я там была за прилавком в этой дурацкой юбке, совершенно не такая роскошная как ты. А помнишь, как мы путешествовали? Наш первый поцелуй... Наша первая ночь... Следующее утро казалось мне чудом, дарованным свыше. Подожди, телефон звонит. Подойдёшь? Ну ладно, сиди отдыхай. Да? Это Тереза. Эбби, это ты? Я тебе уже все объяснила. Кэрол не хочет с тобой разговаривать. Нет. Нет. Нет! Она не будет разговаривать с тобой!!! Она моя! Она всегда будет моей! Ты ее не получишь!!! Ну вот и все. Ох уж эта твоя Эбби. Названивает всю неделю. Пойду поставлю индейку в духовку. Ну вот. Давай двигайся, я тоже хочу лечь. Иди сюда, весь день хотела поцеловать тебя. Мммм... Какая мягкая у тебя кожа... Я сегодня весь день рисовала декорации и вспоминала наше путешествие. И то, что произошло после. Я знаю, ты не любишь это вспоминать. Ты лишилась Ринди, но это время важно для меня, ведь я повзрослела после нашего разрыва и стала смелее. Сейчас я понимаю, что не могла простить тебе предательство, как не смогла простить за это свою мать. Но я настолько люблю тебя, что не смогу жить, если мы расстанемся. Ты мой воздух, Кэрол, мое солнце. И ты всегда это знала, да? Я поклоняюсь тебе, словно богине, а ты благосклонно принимаешь это. Я налью нам выпить, тебе виски с водой, как обычно? Давай просто полежим, помолчим. Обними меня. Вот так. Ты сегодня молчалива. Как вкусно пахнет индейкой! Скоро будет готова. С годовщиной нас, милая! Я люблю тебя больше жизни! Однажды настанет время, когда мы не будем прятаться, когда женщина сможет спокойно любить женщину. Это будет настоящая свободная Америка! Может, это будет уже новый век... О нас будут снимать кино, посвящать песни. Как ты думаешь... Подожди, кто-то в дверь звонит. Эбби? Что происходит?- Кэрол? Ты там?- Добрый вечер, мисс Беливет. Я офицер Джонс, а это офицер Хардинг. Соседи жаловались на странный запах из вашей квартиры. А в коридоре мы столкнулись с этой женщиной. Можно нам войти?- Аааа. Это, наверное, индейкой пахнет. Эбби, куда ты рвешься, я не приглашала тебя! И Кэрол тоже.- Кэрол? Кэрол!!! О Боже! Нет!- Мисс... Бог мой... Хардинг, ты это видишь? Хардинг? Ничего, ничего, у меня на первом трупе так же было. А этот уже явно давно лежит. Мисс Беливет, вам придется проехать с нами.- Что? Нет, я не могу бросить Кэрол! У нас годовщина! Кэрол! Отпустите меня! Да что вы себе позволяете?! Кэрол! Я вернусь, любимая!- Прием. Это Джонс. У нас код 10-100... Как слышно, прием?ассоциативный плейлист1. Lera Lynn - My least favorite life2. Adele - Lovesong3. Fleet Foxes - Mykonos4. Asking Alexandria - See what's on the inside5. Walking on cars - Hand in hand прочитано в рамках игры Долгая Прогулка 2023",0
625,"То ли я соскучилась по книгам с семейными тайнами, то ли Книга Асты действительно очень хороша, но я просто не могла от неё оторваться. Меня затянуло с первой страницы, и даже если бы в ней не было детективного сюжета, а были просто одни сплошные дневники, мне бы всё равно понравилось. Ну а так понравилось в тысячу раз больше. Сначала нас окунают в дневник женщины, писавшей его в 1905 году. Она далеко не самая приятная личность, снобка, с крайне непонятным для меня эмоциональным фоном в семье, постоянно подчёркивающая свою  инородность в Англии, куда её забросила судьба. Так тянется до самого конца, она постоянно подчёркивает, что она датчанка, хотя по доступным нам дневниковым записям невозможно считать какую-либо любовь к Дании. Все воспоминания об этой стране и оставшихся в ней людях такие же едкие и холодные, как весь остальной текст, такое чувство, что Асте просто было важно отделять себя от других людей и взращивать в себе всё непохожее. И это так по-человечески, так знакомо, что я прониклась к Асте симпатией практически сразу. Да, неприятная тётка, но мы же, в конце концов, читаем её дневник, она нас не приглашала в него заглядывать, просто была честной перед самой собой. Впоследствии становится понятно, что с окружающими она тоже была честной и прямой, и это доходило просто до эксцентричности. Вроде неприятная из неё получилась старуха, но честное слово, я бы не отказалась в старости быть такой экстравагантной дамой, вокруг которой крутится весь дом, вся семья, весь мир. Из дневников нас перебрасывают в повествование от лица внучки Асты, она совсем не такая жёсткая и ехидная, и на главах с ней я отдыхала от характера бабушки. А потом  в главах с ней как закрутилась интрига, а потом как закрутилась ещё одна! Тут уж просто пропала. В этой книге оказалось собрано огромное количество вещей, которые я обожаю встречать в книгах. Тут раскрываются тайны прошлого, расследуется преступление, совершённое много лет назад. Расследуется по старым следам, главная героиня просто читает заметки о давнем судебном разбирательстве, читает записи в бабушкином дневнике, приходит в дом, где всё случилось, смотрит фотографии. Не бегает с пистолетом, не сидит в засаде, даже не разговаривает лично со свидетелями. Её жизни ничего не угрожает. Никакой остросюжетности. Меня невозможно закомфортить сильнее, чем детективом такого плана. В семье главной героини тоже есть тайна, а может быть, нет, и в этом тоже нужно разобраться, поэтому тут будут семейные деревья, старые дома, воспоминания, снова дневники. Будет постоянно хотеться отлистать назад и перепроверить, что именно  я прочитала прошлым вечером в дневниках за какой-нибудь 1913 год, что я могла пропустить, что не заметить. А героиня потом расскажет всё и расставит по полочкам. Я могу собой гордиться - я заметила подсказку, которую Энн не озвучила. Здесь рассказывается огромная история одной семьи, которая жила в 20 веке, а значит, её не могли не коснуться все трагические события этого века. Но при этом нет эмоционального напряжения, сильных переживаний, все потрясения эта семья проживает как бы вне моего читательского фокуса, от этого, опять же, очень комфортно. Это напоминает мне династии в Симс 2. Повествование сосредоточено в основном на женщинах, и есть в этом некоторая игрушечность, кукольность, но это так приятно, так спокойно. Так интересно представлять каждую из них и родственные и дружеские связи, протянутые между всеми членами семьи. Когда-то давно я прочитала Пока не выпал Дождь Джонатана Коу, и там была эпизодическая героиня, то ли тётя главной героини, то ли просто старшая знакомая. Грубая такая тётка, живущая в своё удовольствие, вроде как не самый приятный персонаж, но просто покоривший меня тем, как она обустраивала свой быт под себя, и как главной героине, нежной такой ромашке, некомфортно было в этом устроенном под другую женщину мире. И вот Аста всё время напоминала мне ту даму. То, как она перекраивала реальность, подстраивала её под себя, меня просто заворожило. В центре истории дневники, которые женщина вела на протяжении шестидесяти с лишним лет. Это само по себе офигенно. Я обожаю дневники, мне никогда не хватает терпения на ведение своих, но история Асты - это просто моя мечта. Записать всю свою жизнь на страницах - это же просто великолепно! У Книги Асты определённо есть своя атмосфера. Она прочно ассоциируется у меня с включенным электрическим светом в вечернее время. Когда на улице сумерки, а ты со свежего воздуха заходишь в помещение, залитое жёлтым, не очень ярким электрическим светом. Под потолком какая-нибудь тяжёлая люстра, которая приглушает свет. А тебя ждёт тихий вечер с чаем, и хотя тебе нечего особо делать, ты засиживаешься до поздней ночи. Уже только за то, что ощутила эту атмосферу, я благодарна Барбаре Вайн. Один минус тут всё-таки есть. Когда в повествование начинает вплетаться чужая история про преступление, в голове всё путается. Просто каша из имён, адресов, родственных связей. И никакого интереса к этому поначалу нет, потому что хочется обратно в мир Асты и её внучки. Но потом, когда начинаешь понимать, как может быть связана эта история с историей Асты, становится очень интересно. Я только тихонько молилась, чтобы автор не слила концовку и не связала самые очевидные ниточки вместе, не превратила прекрасную книгу в дешёвую предсказуемую мелодраму. И всё оказалось отлично, несколько раз писательница пыталась пустить меня по ложному следу, а потом каждый раз неизменно удивляла. До самых последних страниц. И ещё, и ещё. Так приятно, когда тебе было хорошо всю книгу, и конец у книги тоже достойный. ",0
626,"Текст отзыва — чистое «имхо» и игровой отчёт. Спойлеры.
Чаще всего книги о разного рода инвалидов буквально сочатся всеми возможными приёмами для выдавливания слёз. И частенько они оказываются либо ужасно наивными, либо сладко-приторными до тошноты — смотришь и понимаешь, что «в жизни так не бывает». Поэтому за это произведение я бралась с некоторой опаской. К счастью, мои опасения не подтвердились, и книга оказалась умеренной по многим параметрам. Роман написан (переведён) нормальным литературным языком в виде автобиографии главной героини. В тексте встречается небольшое количество звукоподражания или исковерканных слов с целью передачи детской речи. Повествование ведётся от первого лица и делится на небольшие главы, обозначающие разные временные эпизоды. В начале каждой главы идёт что-то в роде предварительной оговорки со стороны ГГ по поводу событий, которые будут описаны далее. Ну, знаете всё эти «я тогда ещё не знал, что...», «ах, если бы я мог представить!» и тому подобное? Обычно такой подход с оговорками мне не нравится и вызывает раздражение. Здесь же это  сосредоточено в начале, представляется анализом событий и эмоций пост-фактум и не бесит постоянным появлением внутри текста. Поэтому-то и «обошлось». Описания умеренно подробные: можно представить себе картину, но без яркой детализации. Диалоги ровно такие, какие ждёшь от книги для детей (да-да, включая туалетные шутки), хотя благодаря теме викторин юные (и не только) читатели смогут узнать что-то новенькое. К сожалению у книги нет аудио-версии (либо я не нашла). В сюжетном плане изначально история страшила меня тем, что окажется смазливо-сахарным рассказом о девочке «с ограниченными возможностями», у которой всё получается и которую все любят несмотря ни на что. Поэтому я была приятно удивлена, когда в тексте стали проявляться довольно реалистичные эмоции, действия и слова. Местами, конечно, писательница не отказала себе в удовольствии состряпать подобие «идеальной семьи» в общем представлении. Но она сделал это без перегибов и добавила в историю конфликты «сердца и ума», а потому всё смотрится очень прилично. Скорее всего, книга понравилась мне ещё и за счёт того, что она смогла вызвать у меня эмоции и по-настоящему заинтересовать происходящим. (Да я порой триллеры читаю с меньшим интересом, потому что герои не заставляют сопереживать!) Сначала меня зацепил эпизод встречи Мелоди с доктором Гризли. Он понравился мне своей неоднозначностью, ведь в какой-то мере были правы и доктор, и Мелоди. Здесь стоит пояснить, что доктор размышлял в рамках мышления среднестатистического пятилетнего ребёнка, поэтому ожидал от девочки «стандартные» ответы в роде несъедобного среди съедобного и очевидного среди не так чтобы специализированного. Ну, вряд ли все пятилетние дети знают, что не только потомство собаки, но и лис, и волков, и тюленей по-научному считаются «щенками». То есть вопрос технически не корректен, хотя в рамках знаний средней пятилетки ответы очевидные (и то, мне кажется, какая-то часть детей тоже засомневается по поводу тех же лисичек или волков). Честно говоря, именно с этого момента я читала с особым интересом. Девочку записали в «умственно отсталые» только потому, что она не имела средств для объяснения своей точки зрения, хотя она была совершенно права. Затем книга периодически радовала меня реалистичными событиями и реакциями. Например, мне очень понравилось, что Дрейпер не побоялась добавить разговор между беременной Дианой (мама) и Чаком (папа), в котором женщина искренне боится, что второй ребёнок тоже окажется «с особенностями». Поймите меня правильно, родители действительно (чаще всего) искренне любят своих детей, какими бы те ни были. Но полное отрицание возможного недовольства своей судьбой или вот таких вот страхов я считаю откровенным ребячеством. Как раз это принятие страхов и взаимное утешение родителей выглядит по-взрослому. И да, Мелоди услышала этот диалог совершенно случайно и описания чувств героини выглядит очень живо. Мне кажется, добрый ребёнок, который искренне любит свою семью отреагировал бы точно так же. При этом писательница не стремится выставить Мелоди девочкой-ангелом, это не «святая» девочка с ДЦП, как это частенько бывает в подобных произведениях. Нет, Мелоди — это совершенно нормальный ребёнок, который может злиться, обижаться, страдать из-за своего положения, мечтать о друзьях и «нормальной» жизни. Конечно, у всех свои литературные предпочтения, но я люблю именно таких персонажей, которых можно представить себе в жизни. А в жизни, как ни крути, человек испытывает различные эмоции и это нормально. Поэтому мне было легко радоваться вместе с девочкой, когда у неё появилась «Эльмира»; я понимала её лёгкую ревность к Пенни; мне тоже было обидно, что способности Мелоди недооценивают; я испытывала ярость, когда девочка пережила подлейшее предательство и, конечно, я до жути перепугалась из-за случая с машиной. В общем, я осталась довольна рассказанной историей. Это было интересно, многое из описанного показалось близким к правде, многие мелочи заставили произведение ожить в моём воображении. Думаю, именно такие книги о детях-инвалидах стоит читать и взрослым и детям, чтобы лишний раз напомнить себе о простых истинах. Конечно, не каждый такой ребёнок имеет способности Мелоди и не у каждого есть возможности, какие были предоставлены героине. Но ведь основной посыл истории прост как дважды-два: за внешними «дефектами» кроется точно такая же личность, как за фасадом «без дефектов». Ну и через этот роман можно хорошо объяснить ребёнку, как вести себя с «необычными» членами общества (спойлер: так же как и с любыми другими — с уважением, добротой и попытками рассмотреть в человеке личность, а не внешность).  И, да, такие историю помогают лишний раз вспомнить, как нам повезло иметь «обычные» возможности тела, а также указывают величину роли слов в межличностном общении (и то мы не всегда способны понять друг друга). На вопрос почему же тогда оценка не «5» могу ответить лишь то, что всё-таки у героини было много «удачных» обстоятельств в роде крепкой и достаточно обеспеченной семьи, подспорья в виде боевой соседки и личной помощницы, фотографической памяти и т.д. В итоге я могу посоветовать эту книгу к прочтению, особенно в компании детей. Коть осталась довольна. • СиВ: Почтомоб-23, книга №22 (бонус Amazing_ForgetMeNot [1/3])",1
